CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1180,Female,1,Yes,Yes,33,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.34,2387.17,No
CUST1181,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),120.0,7165.21,No
CUST1182,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,No,Mailed check,36.38,789.08,No
CUST1183,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),108.06,5304.06,Yes
CUST1184,Male,0,Yes,No,32,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,61.68,1989.75,No
CUST1185,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,120.0,5411.12,No
CUST1186,Male,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,42.61,82.22,No
CUST1187,Male,0,Yes,No,55,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.77,2468.4,Yes
CUST1188,Female,0,Yes,Yes,59,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),37.47,2188.08,No
CUST1189,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.7,2246.61,Yes
CUST1190,Male,1,No,No,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),53.07,706.68,Yes
CUST1191,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),47.72,3130.91,No
CUST1192,Male,1,No,No,66,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),75.46,5075.18,No
CUST1193,Male,0,No,No,59,No,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),84.6,5115.56,Yes
CUST1194,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,18.0,257.74,No
CUST1195,Male,0,No,No,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,92.03,2754.44,No
CUST1196,Female,0,Yes,No,29,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,28.63,871.72,No
CUST1197,Male,1,No,Yes,47,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.87,2603.27,Yes
CUST1198,Male,0,Yes,No,57,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Two year,No,Electronic check,54.14,3207.88,No
CUST1199,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,76.63,4403.12,Yes
CUST1200,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,41.57,1292.41,No
CUST1201,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.44,4863.38,Yes
CUST1202,Male,0,Yes,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),40.92,2747.17,No
CUST1203,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,96.53,184.78,Yes
CUST1204,Male,1,No,No,60,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,60.46,3675.57,No
CUST1205,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,70.35,3366.15,No
CUST1206,Female,0,No,No,48,Yes,No phone service,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),95.8,4616.43,No
CUST1207,Female,0,No,No,61,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,Yes,Two year,Yes,Electronic check,59.73,3534.85,No
CUST1208,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,120.0,498.93,No
CUST1209,Female,1,No,No,26,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),59.25,1507.66,No
CUST1210,Female,0,No,No,22,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Mailed check,71.57,1517.75,No
CUST1211,Male,0,No,No,43,No,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.39,4977.6,No
CUST1212,Male,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.08,1678.54,No
CUST1213,Female,0,Yes,No,48,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),91.89,4296.21,No
CUST1214,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,54.25,3298.98,No
CUST1215,Male,0,Yes,No,23,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,395.98,No
CUST1216,Female,1,Yes,No,61,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Mailed check,47.22,2832.45,No
CUST1217,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Mailed check,63.91,4149.45,No
CUST1218,Male,0,No,No,19,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,42.75,843.24,No
CUST1219,Male,0,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),66.81,845.46,No
CUST1220,Female,1,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.13,40.45,No
CUST1221,Male,0,Yes,Yes,51,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.53,3542.13,No
CUST1222,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,43.13,,Yes
CUST1223,Female,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.0,716.77,No
CUST1224,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Electronic check,68.62,654.45,Yes
CUST1225,Male,0,Yes,No,3,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Mailed check,65.76,189.92,Yes
CUST1226,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,55.38,428.76,Yes
CUST1227,Male,0,Yes,No,36,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.98,1268.65,No
CUST1228,Female,0,Yes,No,40,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,33.98,1350.76,No
CUST1229,Male,0,No,Yes,39,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,109.51,4233.54,No
CUST1230,Female,0,No,Yes,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,85.91,3953.65,No
CUST1231,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.79,2815.28,Yes
CUST1232,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,48.58,390.08,No
CUST1233,Female,0,No,No,37,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),33.6,1281.09,No
CUST1234,Female,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),60.68,4004.47,No
CUST1235,Female,0,No,No,27,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),102.22,2847.39,No
CUST1236,Male,0,No,No,3,Yes,No phone service,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),79.43,235.66,No
CUST1237,Female,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,91.88,3717.89,No
CUST1238,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,No,Electronic check,29.54,182.99,Yes
CUST1239,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),47.54,495.0,Yes
CUST1240,Female,0,No,No,29,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),73.74,2045.56,No
CUST1241,Male,0,No,No,29,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,18.0,514.35,No
CUST1242,Male,0,No,No,20,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,45.69,872.36,Yes
CUST1243,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,One year,Yes,Electronic check,39.43,2555.91,No
CUST1244,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,104.64,1228.13,Yes
CUST1245,Male,0,No,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,90.94,1230.74,No
CUST1246,Female,1,Yes,No,39,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,79.44,3236.0,No
CUST1247,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),63.65,2530.77,No
CUST1248,Male,0,No,Yes,45,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,81.56,3590.48,Yes
CUST1249,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),57.16,2228.0,No
CUST1250,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,93.3,4080.32,Yes
CUST1251,Female,0,Yes,Yes,62,No,No,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.88,2348.42,No
CUST1252,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),33.07,96.31,No
CUST1253,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,62.9,547.74,No
CUST1254,Male,0,No,No,44,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,72.67,3216.62,No
CUST1255,Female,0,No,No,34,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,100.63,3294.91,No
CUST1256,Female,0,Yes,Yes,19,No,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),40.35,770.41,No
CUST1257,Female,0,Yes,Yes,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.73,1194.86,Yes
CUST1258,Male,0,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),68.75,3254.68,No
CUST1259,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),45.0,1926.44,No
CUST1260,Female,0,Yes,Yes,49,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,82.06,3919.72,Yes
CUST1261,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Electronic check,34.65,1883.26,No
CUST1262,Female,0,No,No,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,61.29,2628.93,No
CUST1263,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),76.76,777.63,No
CUST1264,Male,0,Yes,No,38,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.85,2860.13,Yes
CUST1265,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Credit card (automatic),71.83,2864.45,No
CUST1266,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,29.48,1376.94,No
CUST1267,Male,0,Yes,No,7,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,96.91,657.17,Yes
CUST1268,Female,0,Yes,No,12,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Electronic check,63.66,769.57,No
CUST1269,Female,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),19.0,963.85,No
CUST1270,Male,0,No,No,33,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,30.31,993.83,No
CUST1271,Male,0,Yes,No,24,No,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),23.18,540.08,Yes
CUST1272,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,31.95,1516.23,No
CUST1273,Male,0,No,No,31,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),57.99,1724.44,No
CUST1274,Male,1,Yes,No,23,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),18.0,405.09,No
CUST1275,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),89.51,6195.55,Yes
CUST1276,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,One year,Yes,Electronic check,102.71,7726.22,No
CUST1277,Female,0,Yes,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.02,1468.77,Yes
CUST1278,Female,0,No,No,38,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.61,963.31,No
CUST1279,Female,1,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,One year,Yes,Mailed check,83.36,2430.64,No
CUST1280,Male,0,Yes,Yes,21,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),96.19,2049.15,No
CUST1281,Female,0,No,No,27,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,120.0,3187.24,No
CUST1282,Female,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25.7,1191.76,No
CUST1283,Female,1,Yes,No,56,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,86.55,4619.69,Yes
CUST1284,Female,0,No,No,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.21,809.6,No
CUST1285,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.17,1722.5,Yes
CUST1286,Female,1,Yes,Yes,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.15,658.19,Yes
CUST1287,Female,1,Yes,Yes,70,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,75.69,5394.5,Yes
CUST1288,Male,0,No,Yes,28,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,120.0,3342.94,No
CUST1289,Female,0,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,40.35,1538.98,No
CUST1290,Female,0,Yes,No,67,No,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),26.02,1764.85,Yes
CUST1291,Female,1,No,No,33,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,45.06,1474.01,No
CUST1292,Male,0,Yes,No,12,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.23,980.49,Yes
CUST1293,Female,0,Yes,No,12,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,81.14,988.44,No
CUST1294,Male,0,Yes,Yes,51,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),18.0,932.2,No
CUST1295,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,58.58,2062.12,No
CUST1296,Female,0,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),81.98,1021.55,No
CUST1297,Female,0,No,No,19,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Two year,No,Mailed check,73.89,1443.13,Yes
CUST1298,Female,0,Yes,No,59,No,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,No,Mailed check,73.21,4154.66,No
CUST1299,Male,1,Yes,No,13,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,One year,No,Bank transfer (automatic),105.68,1424.93,No
CUST1300,Female,0,No,Yes,19,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,58.15,1071.9,No
CUST1301,Male,0,No,No,36,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.48,2877.29,No
CUST1302,Male,0,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.97,144.18,No
CUST1303,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,No,Credit card (automatic),109.36,1479.84,Yes
CUST1304,Male,0,Yes,Yes,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.54,174.26,Yes
CUST1305,Female,0,No,No,44,Yes,No phone service,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.98,2143.12,Yes
CUST1306,Male,0,No,No,8,No,No,DSL,No internet service,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.73,512.65,Yes
CUST1307,Male,1,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,52.01,1737.98,No
CUST1308,Female,0,No,Yes,52,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.31,4091.23,No
CUST1309,Female,1,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,21.88,274.58,Yes
CUST1310,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),18.0,177.48,Yes
CUST1311,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,37.11,1282.2,No
CUST1312,Female,0,No,No,27,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),99.23,2779.86,No
CUST1313,Male,0,Yes,No,58,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,18.0,1037.53,No
CUST1314,Male,0,No,Yes,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,79.59,5220.53,Yes
CUST1315,Male,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,Yes,Electronic check,93.77,3986.02,No
CUST1316,Female,0,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,69.93,4778.37,No
CUST1317,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),36.32,177.69,No
CUST1318,Female,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,One year,No,Electronic check,42.66,1570.08,No
CUST1319,Female,0,No,Yes,71,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),96.8,6598.4,No
CUST1320,Female,0,Yes,No,56,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Two year,No,Mailed check,62.95,3608.21,No
CUST1321,Male,0,No,No,51,Yes,No,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),68.89,3339.27,No
CUST1322,Female,0,Yes,Yes,56,No,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),61.59,3517.88,Yes
CUST1323,Female,0,Yes,No,42,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,69.89,2878.62,No
CUST1324,Female,0,Yes,No,13,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,68.87,882.71,No
CUST1325,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),93.08,3060.65,No
CUST1326,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,48.37,1721.58,No
CUST1327,Female,0,No,Yes,53,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Electronic check,35.8,1812.58,No
CUST1328,Male,0,No,Yes,3,No,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,64.64,189.71,Yes
CUST1329,Male,0,No,No,37,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,One year,Yes,Credit card (automatic),61.58,2198.01,Yes
CUST1330,Male,0,Yes,No,52,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.33,3391.14,No
CUST1331,Male,0,Yes,No,6,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,120.0,724.32,No
CUST1332,Male,0,No,No,21,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,44.65,909.18,No
CUST1333,Male,0,Yes,No,45,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,89.7,4099.19,No
CUST1334,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.3,272.93,Yes
CUST1335,Male,1,Yes,Yes,3,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,85.11,264.07,Yes
CUST1336,Female,1,No,No,20,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.24,1441.1,No
CUST1337,Male,1,Yes,No,61,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.61,4888.48,No
CUST1338,Male,0,Yes,Yes,35,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),83.02,2943.55,No
CUST1339,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),45.22,1462.29,Yes
CUST1340,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,18.0,330.62,Yes
CUST1341,Female,0,No,No,15,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.01,1433.04,Yes
CUST1342,Male,0,Yes,No,57,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,1011.66,No
